,order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,product_id
5951,O5952,C368,canceled_after_ship,2017-08-19 23:35:44,2017-08-22 04:27:30,2017-08-22 20:23:02,,2017-09-11 00:00:00,P1431
5952,O5953,C33,delivered,2017-08-06 19:22:51,2017-08-06 19:35:19,2017-08-07 15:17:46,2017-08-14 22:56:49,2017-08-25 00:00:00,P530
5953,O5954,C741,delivered,2018-03-15 12:33:14,2018-03-15 12:49:21,2018-03-19 22:05:16,2018-03-20 23:11:26,2018-03-27 00:00:00,P1167
5954,O5955,C823,canceled_after_ship,2017-10-21 14:06:50,2017-10-21 14:25:58,2017-10-23 22:34:07,,2017-11-14 00:00:00,P31
5955,O5956,C268,delivered,2018-02-11 13:27:52,2018-02-11 13:40:32,2018-02-21 23:07:46,2018-03-14 21:53:42,2018-03-15 00:00:00,P291
5956,O5957,C410,delivered,2018-05-07 14:48:57,2018-05-07 16:53:12,2018-05-08 16:51:00,2018-05-10 23:48:44,2018-05-18 00:00:00,P1774
5957,O5958,C940,delivered,2017-08-08 18:41:32,2017-08-09 07:10:14,2017-08-10 14:03:10,2017-08-16 16:37:52,2017-08-28 00:00:00,P915
5958,O5959,C942,delivered,2018-01-12 09:24:46,2018-01-12 09:35:19,2018-01-12 22:27:51,2018-01-24 15:09:32,2018-02-06 00:00:00,P980
5959,O5960,C389,delivered,2017-06-08 20:32:53,2017-06-10 02:45:25,2017-06-12 15:53:29,2017-06-19 16:21:55,2017-07-03 00:00:00,P1
5960,O5961,C340,canceled_after_ship,2018-07-18 10:05:02,2018-07-18 10:22:10,2018-07-19 19:15:00,,2018-07-27 00:00:00,P670
5961,O5962,C888,canceled_before_ship,2018-08-04 17:00:12,2018-08-06 21:04:35,,,2018-08-27 00:00:00,P797
5962,O5963,C272,delivered,2017-08-17 01:47:44,2017-08-19 02:26:26,2017-08-22 09:10:18,2017-09-04 22:04:18,2017-09-15 00:00:00,P1070
5963,O5964,C866,delivered,2017-07-29 13:21:34,2017-07-29 13:36:08,2017-07-31 19:12:59,2017-08-02 23:56:42,2017-08-22 00:00:00,P179
5964,O5965,C77,delivered,2018-08-09 11:21:58,2018-08-10 17:25:10,2018-08-13 15:19:00,2018-08-24 21:46:58,2018-08-28 00:00:00,P1240
5965,O5966,C656,delivered,2018-02-01 17:45:05,2018-02-01 18:31:03,2018-02-06 22:17:05,2018-02-07 20:44:03,2018-02-23 00:00:00,P1418
5966,O5967,C941,delivered,2017-03-10 10:01:13,2017-03-10 10:01:13,2017-03-14 03:52:21,2017-03-22 14:44:32,2017-03-31 00:00:00,P726
5967,O5968,C467,delivered,2017-09-14 08:57:12,2017-09-14 09:05:42,2017-09-14 17:54:04,2017-09-19 18:49:55,2017-10-03 00:00:00,P941
5968,O5969,C371,delivered,2018-06-19 18:38:34,2018-06-19 18:56:49,2018-06-20 10:46:00,2018-06-28 17:36:31,2018-07-19 00:00:00,P466
5969,O5970,C335,canceled_after_ship,2017-08-23 05:29:43,2017-08-23 05:45:37,2017-08-23 20:03:38,,2017-09-15 00:00:00,P770
5970,O5971,C436,delivered,2018-07-18 22:05:49,2018-07-18 22:22:33,2018-07-19 11:50:00,2018-07-24 21:36:42,2018-08-03 00:00:00,P370
5971,O5972,C765,delivered,2017-08-16 16:24:17,2017-08-16 17:44:47,2017-08-18 13:15:51,2017-08-19 12:08:45,2017-08-29 00:00:00,P694
5972,O5973,C799,delivered,2017-12-01 20:51:43,2017-12-01 21:24:09,2017-12-04 18:17:12,2017-12-14 22:15:08,2018-01-04 00:00:00,P1293
5973,O5974,C723,delivered,2018-01-12 11:32:01,2018-01-12 11:48:28,2018-01-16 16:13:04,2018-01-22 17:21:48,2018-02-07 00:00:00,P1870
5974,O5975,C678,canceled_after_ship,2018-03-24 17:18:28,2018-03-24 17:30:54,2018-03-26 19:31:05,,2018-04-26 00:00:00,P876
5975,O5976,C706,canceled_after_ship,2018-01-20 23:34:50,2018-01-23 03:37:49,2018-01-23 23:44:35,,2018-02-21 00:00:00,P1708
5976,O5977,C212,delivered,2018-04-10 10:34:29,2018-04-10 10:50:36,2018-04-11 19:46:24,2018-04-17 17:32:29,2018-04-26 00:00:00,P669
5977,O5978,C349,delivered,2018-05-05 19:24:27,2018-05-05 19:35:17,2018-05-11 08:43:00,2018-05-19 10:56:23,2018-06-05 00:00:00,P702
5978,O5979,C569,delivered,2018-05-08 17:22:49,2018-05-08 17:35:41,2018-05-09 15:23:00,2018-05-10 23:46:42,2018-05-17 00:00:00,P1424
5979,O5980,C536,delivered,2017-05-18 12:41:57,2017-05-18 13:10:24,2017-05-18 13:39:17,2017-05-29 16:46:35,2017-06-09 00:00:00,P1054
5980,O5981,C725,canceled_before_ship,2018-02-15 18:26:46,2018-02-17 03:47:47,,,2018-03-02 00:00:00,P1290
5981,O5982,C997,delivered,2017-12-04 21:01:36,2017-12-05 08:30:50,2017-12-05 22:57:06,2017-12-12 22:09:37,2018-01-02 00:00:00,P1117
5982,O5983,C954,delivered,2018-06-14 19:21:17,2018-06-14 19:37:58,2018-06-21 05:31:00,2018-06-27 17:52:47,2018-07-18 00:00:00,P1958
5983,O5984,C624,delivered,2018-05-13 15:27:19,2018-05-13 15:52:07,2018-05-15 07:49:00,2018-05-23 11:42:04,2018-06-13 00:00:00,P269
5984,O5985,C454,delivered,2018-06-20 15:27:17,2018-06-20 16:01:17,2018-06-21 12:05:00,2018-06-26 19:41:56,2018-07-13 00:00:00,P90
5985,O5986,C898,delivered,2018-05-13 13:35:03,2018-05-13 13:52:16,2018-05-15 09:06:00,2018-05-17 21:19:51,2018-05-28 00:00:00,P429
5986,O5987,C513,delivered,2018-04-02 19:57:02,2018-04-02 20:10:22,2018-04-04 02:41:02,2018-04-17 12:24:55,2018-04-25 00:00:00,P1940
5987,O5988,C379,delivered,2018-06-12 15:01:11,2018-06-12 15:46:53,2018-06-15 09:14:00,2018-06-21 12:26:37,2018-07-16 00:00:00,P1661
5988,O5989,C588,delivered,2017-04-26 21:02:59,2017-04-26 21:15:14,2017-04-28 14:01:43,2017-05-08 16:13:33,2017-06-06 00:00:00,P1843
5989,O5990,C409,delivered,2018-01-16 22:08:15,2018-01-18 02:11:31,2018-01-19 21:32:34,2018-01-24 20:09:46,2018-02-06 00:00:00,P877
5990,O5991,C991,canceled_after_ship,2017-11-25 19:48:52,2017-11-25 19:56:30,2017-11-27 23:20:55,,2017-12-19 00:00:00,P1733
5991,O5992,C522,delivered,2017-07-20 13:35:29,2017-07-20 13:50:11,2017-07-26 19:20:19,2017-08-18 18:46:44,2017-08-11 00:00:00,P1270
5992,O5993,C446,delivered,2017-01-26 00:20:23,2017-01-26 00:30:24,2017-01-26 11:53:42,2017-02-07 16:31:33,2017-03-14 00:00:00,P1335
5993,O5994,C246,delivered,2017-04-01 17:11:03,2017-04-01 17:22:42,2017-04-07 13:22:59,2017-04-19 14:45:08,2017-04-26 00:00:00,P714
5994,O5995,C427,delivered,2017-12-01 18:40:44,2017-12-02 02:51:26,2017-12-13 17:35:09,2017-12-22 17:39:03,2018-01-04 00:00:00,P122
5995,O5996,C54,delivered,2018-02-01 22:12:14,2018-02-01 22:29:12,2018-02-03 00:41:54,2018-02-03 14:48:35,2018-02-19 00:00:00,P1135
5996,O5997,C512,delivered,2017-03-01 22:05:27,2017-03-01 22:22:03,2017-03-02 10:25:10,2017-03-08 15:31:45,2017-03-27 00:00:00,P445
5997,O5998,C279,delivered,2017-02-20 20:20:06,2017-02-20 21:25:15,2017-02-21 09:19:14,2017-03-06 12:38:55,2017-03-29 00:00:00,P380
5998,O5999,C421,delivered,2018-04-08 20:12:30,2018-04-08 20:30:04,2018-04-10 14:48:44,2018-04-19 13:14:48,2018-05-08 00:00:00,P516
5999,O6000,C691,delivered,2018-03-03 21:12:51,2018-03-06 03:55:51,2018-03-07 17:37:35,2018-04-06 19:42:40,2018-03-22 00:00:00,P963
6000,O6001,C709,delivered,2018-07-10 16:08:55,2018-07-10 16:25:49,2018-07-11 13:27:00,2018-07-18 17:08:31,2018-07-27 00:00:00,P1465
6001,O6002,C675,delivered,2018-05-11 21:01:40,2018-05-11 21:10:57,2018-05-14 12:43:00,2018-05-15 15:52:04,2018-05-21 00:00:00,P388
6002,O6003,C506,delivered,2017-09-19 00:19:17,2017-09-19 00:30:14,2017-09-21 19:19:02,2017-09-29 21:31:54,2017-10-17 00:00:00,P1856
6003,O6004,C558,canceled_after_ship,2017-11-23 10:22:04,2017-11-23 10:30:21,2017-11-24 19:57:51,,2017-12-20 00:00:00,P671
6004,O6005,C209,delivered,2017-07-12 15:17:36,2017-07-13 15:15:09,2017-07-14 15:41:42,2017-07-17 18:13:04,2017-08-01 00:00:00,P1925
6005,O6006,C908,delivered,2017-05-31 17:35:20,2017-05-31 17:45:13,2017-06-01 16:12:20,2017-06-05 13:43:48,2017-06-23 00:00:00,P576
6006,O6007,C478,delivered,2018-01-21 18:34:51,2018-01-22 13:56:45,2018-01-26 19:49:25,2018-02-08 12:04:57,2018-02-20 00:00:00,P953
6007,O6008,C404,delivered,2017-11-23 15:42:05,2017-11-23 15:51:26,2017-11-24 23:33:59,2017-12-04 22:38:49,2017-12-21 00:00:00,P1695
6008,O6009,C141,delivered,2018-05-06 15:46:21,2018-05-08 03:55:24,2018-05-14 14:59:00,2018-05-16 00:19:18,2018-05-22 00:00:00,P1639
6009,O6010,C331,delivered,2018-03-13 10:10:43,2018-03-13 10:47:53,2018-03-13 20:26:21,2018-03-26 20:59:25,2018-04-09 00:00:00,P1721
6010,O6011,C421,delivered,2017-06-10 22:04:51,2017-06-10 22:15:22,2017-06-20 09:59:19,2017-07-03 16:32:18,2017-07-19 00:00:00,P474
6011,O6012,C837,delivered,2018-06-22 15:59:42,2018-06-23 10:58:52,2018-06-25 14:58:00,2018-06-30 13:02:42,2018-07-20 00:00:00,P979
6012,O6013,C172,delivered,2018-04-19 11:13:34,2018-04-19 12:33:52,2018-04-20 18:14:33,2018-05-09 01:48:30,2018-05-17 00:00:00,P1446
6013,O6014,C66,delivered,2016-10-08 08:25:32,2016-10-08 09:10:46,2016-10-12 09:10:47,2016-10-26 12:05:38,2016-11-30 00:00:00,P282
6014,O6015,C838,delivered,2018-04-26 14:44:05,2018-04-26 14:55:14,2018-04-26 13:51:00,2018-05-03 00:14:44,2018-06-06 00:00:00,P754
6015,O6016,C109,delivered,2017-10-19 15:08:03,2017-10-19 15:14:26,2017-10-20 19:22:22,2017-10-26 20:18:39,2017-11-17 00:00:00,P1628
6016,O6017,C410,delivered,2018-01-14 11:54:03,2018-01-14 12:08:44,2018-01-18 12:14:40,2018-01-22 14:53:16,2018-01-30 00:00:00,P695
6017,O6018,C415,delivered,2017-01-05 22:52:33,2017-01-05 23:05:27,2017-01-06 16:08:45,2017-01-13 17:06:48,2017-02-23 00:00:00,P419
6018,O6019,C718,delivered,2018-06-23 22:16:38,2018-06-23 22:35:02,2018-06-25 14:00:00,2018-06-26 22:06:55,2018-07-05 00:00:00,P1303
6019,O6020,C590,delivered,2017-04-09 09:52:05,2017-04-09 11:05:17,2017-04-19 07:37:57,2017-04-27 14:45:43,2017-05-16 00:00:00,P926
6020,O6021,C985,delivered,2017-11-03 12:45:33,2017-11-03 13:07:18,2017-11-04 13:41:40,2017-11-07 17:52:53,2017-11-24 00:00:00,P910
6021,O6022,C555,delivered,2017-12-15 09:08:24,2017-12-15 09:16:23,2017-12-18 20:18:49,2017-12-21 20:36:41,2018-01-16 00:00:00,P1724
6022,O6023,C832,delivered,2018-08-05 14:07:28,2018-08-06 08:44:40,2018-08-07 19:17:00,2018-08-08 22:32:17,2018-08-13 00:00:00,P1649
6023,O6024,C618,delivered,2018-03-19 13:20:23,2018-03-19 13:35:32,2018-03-23 15:52:04,2018-04-10 20:08:28,2018-04-20 00:00:00,P677
6024,O6025,C559,delivered,2018-08-23 00:53:00,2018-08-23 01:10:08,2018-08-23 13:55:00,2018-08-29 16:26:40,2018-09-10 00:00:00,P872
6025,O6026,C305,delivered,2018-07-05 18:57:13,2018-07-06 18:55:13,2018-07-09 15:01:00,2018-07-11 16:57:16,2018-07-27 00:00:00,P60
6026,O6027,C528,delivered,2018-04-26 12:47:48,2018-04-26 16:52:49,2018-04-30 11:59:00,2018-05-14 17:52:36,2018-06-13 00:00:00,P1022
6027,O6028,C108,delivered,2017-07-05 11:58:33,2017-07-05 17:38:31,2017-07-06 11:04:07,2017-07-07 20:44:41,2017-07-18 00:00:00,P914
6028,O6029,C181,delivered,2017-03-15 18:53:36,2017-03-15 18:53:36,2017-03-16 10:34:29,2017-03-24 19:04:03,2017-04-04 00:00:00,P224
6029,O6030,C377,delivered,2017-12-11 13:19:49,2017-12-11 13:30:53,2017-12-14 00:09:56,2017-12-26 20:04:39,2018-01-04 00:00:00,P1810
6030,O6031,C89,delivered,2017-11-24 11:41:52,2017-11-24 13:35:30,2017-11-27 23:37:28,2017-12-05 17:32:51,2017-12-18 00:00:00,P100
6031,O6032,C318,delivered,2017-11-03 10:58:53,2017-11-07 06:32:07,2017-11-09 08:46:35,2017-11-20 17:51:49,2017-11-27 00:00:00,P1600
6032,O6033,C840,delivered,2018-01-25 13:53:06,2018-01-26 14:22:15,2018-01-29 15:52:48,2018-02-20 20:52:57,2018-03-02 00:00:00,P194
6033,O6034,C82,delivered,2018-03-01 10:55:06,2018-03-02 02:15:35,2018-03-03 00:49:22,2018-03-21 20:58:45,2018-03-26 00:00:00,P518
6034,O6035,C401,delivered,2018-03-29 19:12:52,2018-03-29 19:27:53,2018-04-04 18:21:59,2018-04-10 17:58:01,2018-04-24 00:00:00,P1832
6035,O6036,C373,delivered,2017-10-20 17:20:37,2017-10-21 03:07:20,2017-11-01 23:40:08,2017-11-10 19:14:51,2017-11-24 00:00:00,P1173
6036,O6037,C831,delivered,2017-07-12 15:11:49,2017-07-13 02:55:54,2017-07-18 18:17:29,2017-07-24 21:50:14,2017-08-09 00:00:00,P1704
6037,O6038,C855,delivered,2017-05-08 17:51:05,2017-05-09 09:45:19,2017-05-12 14:17:02,2017-05-22 14:33:18,2017-06-12 00:00:00,P943
6038,O6039,C52,delivered,2018-03-29 13:43:22,2018-03-29 13:55:14,2018-04-02 22:52:12,2018-04-03 15:29:03,2018-04-11 00:00:00,P984
6039,O6040,C470,delivered,2018-06-18 17:35:29,2018-06-18 18:02:44,2018-06-22 13:01:00,2018-07-05 19:47:26,2018-07-30 00:00:00,P1339
6040,O6041,C694,delivered,2018-01-28 22:52:05,2018-01-28 23:18:17,2018-01-31 23:59:31,2018-02-06 21:03:49,2018-02-21 00:00:00,P462
6041,O6042,C809,delivered,2018-04-24 09:58:31,2018-04-24 18:15:45,2018-04-25 13:22:00,2018-05-10 20:36:42,2018-05-22 00:00:00,P1025
6042,O6043,C898,delivered,2018-03-13 22:45:45,2018-03-13 22:55:28,2018-03-17 00:04:18,2018-03-19 13:48:44,2018-03-23 00:00:00,P640
6043,O6044,C495,delivered,2018-07-11 18:19:48,2018-07-11 18:35:17,2018-07-12 11:30:00,2018-07-24 16:11:44,2018-08-06 00:00:00,P888
6044,O6045,C314,delivered,2018-01-15 12:02:56,2018-01-15 15:50:50,2018-01-15 22:58:34,2018-01-19 18:27:53,2018-02-05 00:00:00,P1209
6045,O6046,C19,delivered,2017-10-06 15:45:54,2017-10-06 15:56:21,2017-10-30 17:54:10,2017-10-31 12:15:06,2017-10-24 00:00:00,P439
6046,O6047,C282,delivered,2018-08-22 10:48:47,2018-08-22 11:04:35,2018-08-23 14:00:00,2018-08-28 18:16:43,2018-09-03 00:00:00,P1008
6047,O6048,C505,canceled_before_ship,2017-10-04 10:53:54,2017-10-04 11:07:18,,,2017-10-31 00:00:00,P498
6048,O6049,C674,delivered,2018-06-09 16:27:22,2018-06-09 16:35:20,2018-06-13 14:55:00,2018-06-20 21:44:46,2018-07-11 00:00:00,P1288
6049,O6050,C389,delivered,2017-09-22 20:43:04,2017-09-22 20:50:18,2017-09-25 19:28:54,2017-09-29 18:40:07,2017-10-19 00:00:00,P312
6050,O6051,C376,delivered,2018-06-22 21:30:06,2018-06-22 21:58:42,2018-06-27 12:04:00,2018-07-03 01:58:38,2018-07-23 00:00:00,P66
6051,O6052,C796,delivered,2018-08-16 10:25:24,2018-08-16 10:44:02,2018-08-16 14:28:00,2018-08-17 20:12:17,2018-08-24 00:00:00,P26
6052,O6053,C542,delivered,2018-02-28 02:46:13,2018-03-01 06:48:38,2018-03-01 22:08:11,2018-03-20 19:38:48,2018-03-19 00:00:00,P1634
6053,O6054,C42,delivered,2017-08-15 09:02:19,2017-08-15 09:23:58,2017-08-31 21:12:17,2017-09-04 21:40:00,2017-09-11 00:00:00,P1953
6054,O6055,C643,delivered,2017-06-25 19:19:17,2017-06-25 19:30:22,2017-06-26 12:35:33,2017-06-27 11:37:41,2017-07-07 00:00:00,P749
6055,O6056,C486,delivered,2018-02-18 19:21:55,2018-02-18 20:26:59,2018-02-21 20:33:39,2018-02-25 20:33:57,2018-03-06 00:00:00,P668
6056,O6057,C814,delivered,2018-07-26 12:10:31,2018-07-26 12:25:18,2018-07-26 14:16:00,2018-08-02 19:09:41,2018-08-16 00:00:00,P1980
6057,O6058,C596,delivered,2018-06-01 18:57:37,2018-06-01 19:12:59,2018-06-04 13:43:00,2018-06-05 17:55:02,2018-06-26 00:00:00,P1479
6058,O6059,C577,canceled_before_ship,2017-06-28 20:19:51,2017-06-29 20:25:08,,,2017-07-28 00:00:00,P1346
6059,O6060,C874,delivered,2017-12-06 09:16:12,2017-12-07 03:12:46,2017-12-09 00:09:37,2017-12-21 23:12:16,2017-12-29 00:00:00,P117
6060,O6061,C661,delivered,2017-12-10 14:49:49,2017-12-10 14:58:19,2017-12-13 09:13:27,2018-01-06 15:07:51,2018-01-16 00:00:00,P1589
6061,O6062,C775,delivered,2017-10-08 10:47:54,2017-10-10 03:35:44,2017-10-13 12:08:10,2017-10-16 22:44:27,2017-10-25 00:00:00,P708
6062,O6063,C445,delivered,2018-08-28 11:16:37,2018-08-28 11:30:12,2018-08-28 14:11:00,2018-08-29 22:03:15,2018-09-06 00:00:00,P977
6063,O6064,C227,delivered,2018-03-30 20:14:37,2018-03-30 20:27:21,2018-04-03 18:48:24,2018-04-12 22:20:49,2018-05-04 00:00:00,P1846
6064,O6065,C903,delivered,2018-08-23 15:35:52,2018-08-24 03:10:20,2018-08-29 16:57:00,2018-08-30 13:34:42,2018-09-04 00:00:00,P1633
6065,O6066,C127,delivered,2018-05-16 15:01:37,2018-05-16 15:19:33,2018-05-18 08:03:00,2018-06-05 15:32:59,2018-06-05 00:00:00,P878
6066,O6067,C994,delivered,2017-04-07 13:27:27,2017-04-07 14:02:51,2017-04-13 16:25:23,2017-04-27 14:19:08,2017-05-12 00:00:00,P362
6067,O6068,C250,delivered,2018-01-19 12:33:36,2018-01-19 12:56:22,2018-01-24 21:33:08,2018-01-31 02:32:16,2018-02-05 00:00:00,P129
6068,O6069,C32,delivered,2018-01-08 16:58:35,2018-01-10 10:32:50,2018-01-18 21:35:50,2018-01-22 23:09:05,2018-02-08 00:00:00,P1707
6069,O6070,C252,delivered,2017-01-22 17:43:23,2017-01-22 17:55:18,2017-01-24 11:43:54,2017-01-28 06:06:19,2017-03-06 00:00:00,P1539
6070,O6071,C286,delivered,2017-12-10 22:51:43,2017-12-10 23:08:55,2017-12-12 17:57:14,2017-12-26 11:35:05,2018-01-08 00:00:00,P870
6071,O6072,C87,delivered,2018-04-02 09:12:17,2018-04-02 09:28:33,2018-04-03 00:13:01,2018-04-11 19:47:41,2018-04-19 00:00:00,P1312
6072,O6073,C916,delivered,2018-07-13 17:22:47,2018-07-13 17:35:18,2018-07-19 14:47:00,2018-07-24 19:21:39,2018-08-08 00:00:00,P1083
6073,O6074,C219,delivered,2017-05-11 22:41:34,2017-05-13 03:05:29,2017-05-17 09:11:35,2017-05-18 06:45:30,2017-06-02 00:00:00,P839
6074,O6075,C923,delivered,2017-08-17 14:18:05,2017-08-17 14:50:20,2017-08-21 18:25:55,2017-08-23 17:23:42,2017-09-11 00:00:00,P179
6075,O6076,C184,delivered,2018-01-21 17:32:02,2018-01-22 13:55:19,2018-01-25 00:05:45,2018-03-08 14:36:54,2018-02-16 00:00:00,P371
6076,O6077,C31,delivered,2018-08-16 14:46:01,2018-08-16 15:04:40,2018-08-17 11:30:00,2018-08-22 23:32:18,2018-08-29 00:00:00,P1196
6077,O6078,C44,delivered,2018-02-09 00:04:33,2018-02-09 00:15:51,2018-02-14 19:43:43,2018-03-03 00:43:34,2018-03-06 00:00:00,P1177
6078,O6079,C338,delivered,2017-02-20 14:28:18,2017-02-21 05:07:59,2017-02-23 14:00:59,2017-03-17 09:47:53,2017-03-31 00:00:00,P1461
6079,O6080,C488,canceled_before_ship,2017-05-04 20:37:29,2017-05-05 02:25:25,,,2017-06-08 00:00:00,P54
6080,O6081,C407,delivered,2018-01-04 16:29:18,2018-01-05 02:36:49,2018-01-08 19:10:12,2018-01-17 23:14:51,2018-02-05 00:00:00,P1797
6081,O6082,C239,delivered,2018-05-06 20:41:19,2018-05-07 18:35:02,2018-05-11 13:49:00,2018-05-16 19:16:47,2018-05-25 00:00:00,P1800
6082,O6083,C585,delivered,2017-07-02 00:25:04,2017-07-02 00:35:15,2017-07-07 11:44:53,2017-07-10 16:15:53,2017-07-14 00:00:00,P517
6083,O6084,C452,delivered,2017-04-13 08:45:32,2017-04-13 08:55:12,2017-04-13 12:22:06,2017-04-20 10:44:51,2017-05-09 00:00:00,P14
6084,O6085,C516,delivered,2018-05-08 12:28:18,2018-05-08 12:56:50,2018-05-11 14:10:00,2018-05-17 15:32:41,2018-06-05 00:00:00,P235
6085,O6086,C669,canceled_before_ship,2018-03-23 19:39:46,2018-03-23 19:50:29,,,2018-04-16 00:00:00,P1817
6086,O6087,C228,delivered,2018-07-02 14:43:25,2018-07-02 14:55:20,2018-07-03 15:31:00,2018-07-12 21:58:53,2018-07-16 00:00:00,P510
6087,O6088,C58,delivered,2018-03-06 09:51:22,2018-03-06 10:09:35,2018-03-10 17:08:47,2018-03-28 20:26:42,2018-03-23 00:00:00,P1617
6088,O6089,C700,delivered,2018-01-15 09:30:55,2018-01-15 09:49:56,2018-01-16 19:29:05,2018-01-27 14:55:48,2018-02-14 00:00:00,P1320
6089,O6090,C411,delivered,2017-05-19 21:20:54,2017-05-19 21:42:44,2017-05-22 14:47:40,2017-05-31 17:06:38,2017-06-23 00:00:00,P326
6090,O6091,C608,delivered,2018-08-14 21:22:46,2018-08-14 21:30:26,2018-08-15 15:07:00,2018-08-21 21:22:49,2018-08-28 00:00:00,P1700
6091,O6092,C84,delivered,2018-04-02 18:48:47,2018-04-02 19:07:54,2018-04-04 17:36:43,2018-04-07 01:26:33,2018-04-12 00:00:00,P76
6092,O6093,C359,delivered,2018-08-06 08:58:00,2018-08-06 09:10:11,2018-08-07 15:26:00,2018-08-09 18:24:51,2018-08-09 00:00:00,P635
6093,O6094,C523,delivered,2018-06-28 18:50:51,2018-06-28 19:11:39,2018-06-29 14:21:00,2018-07-04 15:32:11,2018-07-25 00:00:00,P1636
6094,O6095,C960,delivered,2018-02-17 22:30:05,2018-02-17 22:46:57,2018-02-19 14:07:28,2018-02-22 18:29:10,2018-03-12 00:00:00,P566
6095,O6096,C103,delivered,2018-02-02 17:52:04,2018-02-02 18:31:16,2018-02-06 22:35:40,2018-02-09 19:33:15,2018-02-26 00:00:00,P149
6096,O6097,C793,delivered,2018-07-27 19:38:22,2018-07-28 16:30:50,2018-07-30 10:29:00,2018-08-04 18:22:35,2018-08-21 00:00:00,P826
6097,O6098,C932,delivered,2017-03-16 12:39:35,2017-03-16 12:39:35,2017-03-17 15:44:14,2017-04-03 06:06:32,2017-04-06 00:00:00,P1866
6098,O6099,C191,delivered,2018-04-17 12:34:27,2018-04-17 12:53:41,2018-04-30 13:44:00,2018-05-07 18:58:41,2018-05-14 00:00:00,P1568
6099,O6100,C834,delivered,2018-01-04 16:04:17,2018-01-04 16:14:20,2018-01-08 15:04:26,2018-01-18 14:10:06,2018-02-02 00:00:00,P1349
6100,O6101,C770,delivered,2018-07-18 08:41:45,2018-07-19 11:55:19,2018-07-20 08:32:00,2018-07-28 13:51:19,2018-08-01 00:00:00,P1622
6101,O6102,C629,delivered,2018-07-30 12:41:54,2018-07-30 12:50:20,2018-08-01 15:44:00,2018-08-06 18:22:38,2018-08-08 00:00:00,P1587
6102,O6103,C727,canceled_after_ship,2017-08-08 17:45:00,2017-08-10 03:25:33,2017-08-10 18:57:29,,2017-08-30 00:00:00,P1696
6103,O6104,C578,delivered,2017-08-30 21:21:00,2017-08-30 21:35:11,2017-09-01 22:37:19,2017-09-08 16:31:59,2017-09-18 00:00:00,P1623
6104,O6105,C145,delivered,2018-05-15 22:28:10,2018-05-15 22:55:02,2018-05-21 16:32:00,2018-06-12 15:41:28,2018-06-07 00:00:00,P1584
6105,O6106,C978,delivered,2017-12-22 10:35:27,2017-12-27 04:32:09,2018-01-03 18:09:36,2018-01-29 19:48:57,2018-01-26 00:00:00,P1069
6106,O6107,C334,delivered,2017-03-14 13:12:20,2017-03-14 13:12:20,2017-03-15 15:05:54,2017-03-22 18:11:47,2017-04-06 00:00:00,P92
6107,O6108,C735,delivered,2018-02-02 09:32:53,2018-02-03 13:49:36,2018-02-09 23:28:58,2018-03-13 00:32:50,2018-03-05 00:00:00,P682
6108,O6109,C851,delivered,2018-02-06 17:01:53,2018-02-06 17:15:39,2018-02-07 22:17:39,2018-02-19 18:11:40,2018-03-26 00:00:00,P970
6109,O6110,C971,delivered,2018-05-07 19:19:26,2018-05-08 09:15:29,2018-05-08 14:45:00,2018-05-22 18:36:51,2018-05-29 00:00:00,P61
6110,O6111,C260,delivered,2018-02-18 16:36:52,2018-02-18 17:46:39,2018-02-20 00:41:57,2018-02-25 11:58:47,2018-03-19 00:00:00,P1367
6111,O6112,C788,canceled_after_ship,2018-06-15 20:02:54,2018-06-15 20:21:52,2018-06-18 15:18:00,,2018-07-20 00:00:00,P1448
6112,O6113,C206,delivered,2018-07-18 09:45:43,2018-07-18 10:01:56,2018-07-18 13:32:00,2018-07-24 01:04:53,2018-08-06 00:00:00,P13
6113,O6114,C570,delivered,2017-12-12 12:04:43,2017-12-14 02:12:33,2017-12-18 11:19:08,2018-01-11 23:43:56,2018-01-11 00:00:00,P162
6114,O6115,C607,delivered,2018-02-23 18:21:32,2018-02-24 07:07:46,2018-02-26 20:17:42,2018-03-16 18:26:41,2018-03-20 00:00:00,P1252
6115,O6116,C13,delivered,2017-12-06 09:39:37,2017-12-06 10:13:54,2017-12-07 17:32:45,2017-12-15 01:23:10,2018-01-08 00:00:00,P906
6116,O6117,C229,delivered,2018-02-01 23:08:48,2018-02-02 23:10:52,2018-02-03 17:16:41,2018-02-14 20:53:09,2018-02-26 00:00:00,P1548
6117,O6118,C574,delivered,2018-05-15 19:12:53,2018-05-15 19:36:21,2018-05-16 12:02:00,2018-05-23 18:42:02,2018-06-05 00:00:00,P1213
6118,O6119,C686,delivered,2018-04-10 17:22:26,2018-04-10 17:32:18,2018-04-11 22:42:09,2018-04-17 20:33:50,2018-05-11 00:00:00,P904
6119,O6120,C582,delivered,2018-04-28 16:49:16,2018-04-28 17:11:11,2018-04-30 11:18:00,2018-05-02 20:58:45,2018-06-01 00:00:00,P1784
6120,O6121,C155,delivered,2018-02-13 14:35:34,2018-02-13 15:07:46,2018-02-14 23:13:01,2018-02-23 23:03:50,2018-03-09 00:00:00,P748
6121,O6122,C730,delivered,2018-08-10 08:01:54,2018-08-11 04:35:17,2018-08-13 15:46:00,2018-08-16 21:12:08,2018-08-29 00:00:00,P1161
