,Unnamed: 0,customer_id,total_order,s_order,r_order,c_order,credit_payment,emi_payment,cod_payment,price_range_one,price_range_two,price_range_three,last_three_month_order,last_six_month_order,last_one_year_order,order_score,payment_score,product_score,total_score,loan_amount,interest
4714,4714,C4715,5,0,4,1,0,0,0,0,0,0,0,0,0,-18,0,60,42,2000,14
4715,4715,C4716,43,40,2,1,20,15,5,14,25,1,37,38,40,17.44186047,16.25,33.5,67.19186047,3000,8
4716,4716,C4717,41,2,8,31,2,0,0,2,0,0,2,2,2,-10.48780488,20,20,29.51219512,1000,14
4717,4717,C4718,38,28,0,10,0,23,5,27,0,1,0,7,27,12.10526316,11.78571429,21.42857143,45.31954887,2000,14
4718,4718,C4719,4,2,0,2,1,1,0,0,1,1,2,2,2,5,15,50,70,3500,8
4719,4719,C4720,40,20,8,12,3,17,0,5,12,3,2,3,15,3,11.5,38,52.5,2500,10
4720,4720,C4721,10,0,0,10,0,0,0,0,0,0,0,0,0,-10,0,38,28,1000,14
4721,4721,C4722,48,28,7,13,28,0,0,8,9,11,28,28,28,6.041666667,20,42.14285714,68.18452381,3000,8
4722,4722,C4723,43,7,18,18,3,2,2,6,1,0,3,4,5,-9.302325581,17.14285714,22.85714286,30.69767442,1500,14
4723,4723,C4724,8,1,4,3,0,1,0,0,1,0,1,1,1,-11.25,10,40,38.75,1500,14
4724,4724,C4725,21,13,2,6,6,3,4,10,2,1,9,12,12,7.619047619,17.69230769,26.15384615,51.46520147,2500,12
4725,4725,C4726,19,11,4,4,2,4,5,6,1,4,3,6,8,5.263157895,16.36363636,36.36363636,57.99043062,2500,8
4726,4726,C4727,22,6,8,8,6,0,0,6,0,0,3,4,6,-5.454545455,20,20,34.54545455,1500,14
4727,4727,C4728,47,18,24,5,12,5,1,18,0,0,18,18,18,-3.617021277,17.22222222,20,33.60520095,1500,14
4728,4728,C4729,3,1,1,1,1,0,0,0,1,0,1,1,1,-3.333333333,20,40,56.66666667,2500,10
4729,4729,C4730,44,43,0,1,7,25,11,1,26,16,22,35,37,19.31818182,14.18604651,46.97674419,80.48097252,4000,8
4730,4730,C4731,2,0,1,1,0,0,0,0,0,0,0,0,0,-15,0,46.97674419,31.97674419,1500,14
4731,4731,C4732,38,9,27,2,7,2,0,3,2,4,6,7,7,-10,17.77777778,42.22222222,50,2500,12
4732,4732,C4733,30,13,8,9,7,4,2,6,6,1,1,3,9,0.333333333,16.92307692,32.30769231,49.56410256,2000,12
4733,4733,C4734,2,0,1,1,0,0,0,0,0,0,0,0,0,-15,0,32.30769231,17.30769231,500,14
4734,4734,C4735,30,19,8,3,9,0,10,8,1,10,1,10,17,6.333333333,20,42.10526316,68.43859649,3000,8
4735,4735,C4736,21,9,8,4,1,0,8,1,2,6,9,9,9,-0.952380952,20,51.11111111,70.15873016,3500,8
4736,4736,C4737,26,2,13,11,2,0,0,2,0,0,1,2,2,-12.69230769,20,20,27.30769231,1000,14
4737,4737,C4738,28,8,2,18,1,3,4,2,2,4,2,8,8,-2.142857143,16.25,45,59.10714286,2500,8
4738,4738,C4739,45,18,6,21,13,1,4,4,7,7,13,13,16,0.666666667,19.44444444,43.33333333,63.44444444,3000,8
4739,4739,C4740,30,12,13,5,9,0,3,11,0,1,2,6,6,-2.333333333,20,23.33333333,41,2000,14
4740,4740,C4741,38,33,1,4,30,3,0,7,14,12,20,20,27,15.78947368,19.09090909,43.03030303,77.91068581,3500,8
4741,4741,C4742,8,1,2,5,0,1,0,0,0,1,0,1,1,-8.75,10,60,61.25,3000,8
4742,4742,C4743,40,3,23,14,2,0,1,2,1,0,2,3,3,-13.5,20,26.66666667,33.16666667,1500,14
4743,4743,C4744,25,11,0,14,7,4,0,5,0,6,10,10,10,3.2,16.36363636,41.81818182,61.38181818,3000,8
4744,4744,C4745,9,7,0,2,2,5,0,6,0,1,7,7,7,13.33333333,12.85714286,25.71428571,51.9047619,2500,12
4745,4745,C4746,9,3,0,6,3,0,0,3,0,0,1,3,3,0,20,20,40,2000,14
4746,4746,C4747,35,28,4,3,4,1,23,6,2,20,6,10,21,12.85714286,19.64285714,50,82.5,4000,8
4747,4747,C4748,19,14,0,5,7,1,6,7,3,4,9,11,13,12.10526316,19.28571429,35.71428571,67.10526316,3000,8
4748,4748,C4749,4,1,2,1,1,0,0,0,1,0,1,1,1,-7.5,20,40,52.5,2500,10
4749,4749,C4750,5,3,0,2,3,0,0,3,0,0,0,1,2,8,20,20,48,2000,12
4750,4750,C4751,12,9,2,1,7,0,2,3,0,6,7,7,9,10.83333333,20,46.66666667,77.5,3500,8
4751,4751,C4752,28,19,4,5,13,0,6,19,0,0,1,12,17,8.928571429,20,20,48.92857143,2000,12
4752,4752,C4753,34,19,4,11,18,1,0,5,1,13,0,14,18,5.588235294,19.47368421,48.42105263,73.48297214,3500,8
4753,4753,C4754,34,21,9,4,16,4,1,9,7,5,11,16,21,5.882352941,18.0952381,36.19047619,60.16806723,3000,8
4754,4754,C4755,40,34,5,1,18,6,10,14,19,1,9,29,30,14.25,18.23529412,32.35294118,64.83823529,3000,8
4755,4755,C4756,2,1,0,1,1,0,0,0,1,0,0,1,1,5,20,40,65,3000,8
4756,4756,C4757,17,15,0,2,13,2,0,4,8,3,15,15,15,16.47058824,18.66666667,38.66666667,73.80392157,3500,8
4757,4757,C4758,48,15,0,33,9,3,3,5,5,5,7,8,14,-0.625,18,40,57.375,2500,8
4758,4758,C4759,5,1,1,3,1,0,0,0,0,1,1,1,1,-6,20,60,74,3500,8
4759,4759,C4760,28,7,8,13,4,0,3,7,0,0,0,5,5,-5.357142857,20,20,34.64285714,1500,14
4760,4760,C4761,26,18,1,7,7,6,5,7,7,4,7,16,18,10.38461538,16.66666667,36.66666667,63.71794872,3000,8
4761,4761,C4762,40,19,18,3,5,2,12,12,7,0,13,13,15,-0.25,18.94736842,27.36842105,46.06578947,2000,14
4762,4762,C4763,2,1,0,1,1,0,0,0,0,1,1,1,1,5,20,60,85,4000,8
4763,4763,C4764,49,6,14,29,3,3,0,1,3,2,5,6,6,-9.183673469,15,43.33333333,49.14965986,2000,12
4764,4764,C4765,21,19,0,2,18,1,0,18,1,0,1,3,3,17.14285714,19.47368421,21.05263158,57.66917293,2500,8
4765,4765,C4766,48,36,9,3,22,5,9,7,9,20,1,15,30,10.625,18.61111111,47.22222222,76.45833333,3500,8
4766,4766,C4767,38,17,12,9,8,3,6,9,2,6,11,14,17,0.263157895,18.23529412,36.47058824,54.96904025,2500,10
4767,4767,C4768,24,21,2,1,6,14,1,8,10,3,7,11,14,15.41666667,13.33333333,35.23809524,63.98809524,3000,8
4768,4768,C4769,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,35.23809524,25.23809524,1000,14
4769,4769,C4770,12,6,3,3,1,5,0,6,0,0,4,4,5,2.5,11.66666667,20,34.16666667,1500,14
4770,4770,C4771,27,20,0,7,8,6,6,18,1,1,18,20,20,12.22222222,17,23,52.22222222,2500,12
4771,4771,C4772,35,29,3,3,27,2,0,28,1,0,29,29,29,14,19.31034483,20.68965517,54,2500,10
4772,4772,C4773,21,18,1,2,0,9,9,5,5,8,5,17,17,15.23809524,15,43.33333333,73.57142857,3500,8
4773,4773,C4774,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,43.33333333,33.33333333,1500,14
4774,4774,C4775,22,2,19,1,2,0,0,0,2,0,2,2,2,-15.90909091,20,40,44.09090909,2000,14
4775,4775,C4776,45,17,9,19,2,1,14,6,6,5,3,3,7,-0.666666667,19.41176471,38.82352941,57.56862745,2500,8
4776,4776,C4777,34,6,14,14,0,4,2,1,1,4,2,5,6,-8.823529412,13.33333333,50,54.50980392,2500,10
4777,4777,C4778,21,9,11,1,4,5,0,2,0,7,8,8,9,-2.380952381,14.44444444,51.11111111,63.17460317,3000,8
4778,4778,C4779,20,2,1,17,0,2,0,0,1,1,1,1,2,-7.5,10,50,52.5,2500,10
4779,4779,C4780,29,24,0,5,21,2,1,11,2,11,20,24,24,14.82758621,19.16666667,40,73.99425287,3500,8
4780,4780,C4781,47,42,1,4,16,24,2,28,11,3,0,4,14,16.59574468,14.28571429,28.0952381,58.97669706,2500,8
4781,4781,C4782,30,11,1,18,7,3,1,4,7,0,7,10,11,0.666666667,17.27272727,32.72727273,50.66666667,2500,12
4782,4782,C4783,3,1,0,2,0,1,0,0,1,0,0,0,1,0,10,40,50,2500,12
4783,4783,C4784,44,9,19,16,2,7,0,4,1,4,9,9,9,-8.181818182,12.22222222,40,44.04040404,2000,14
4784,4784,C4785,24,0,19,5,0,0,0,0,0,0,0,0,0,-17.91666667,0,40,22.08333333,1000,14
4785,4785,C4786,40,14,18,8,12,1,1,11,1,2,1,10,12,-4,19.28571429,27.14285714,42.42857143,2000,14
4786,4786,C4787,21,12,8,1,5,2,5,3,8,1,1,8,8,3.333333333,18.33333333,36.66666667,58.33333333,2500,8
4787,4787,C4788,6,0,4,2,0,0,0,0,0,0,0,0,0,-16.66666667,0,36.66666667,20,1000,14
4788,4788,C4789,22,17,4,1,5,1,11,1,4,12,8,12,17,11.36363636,19.41176471,52.94117647,83.71657754,4000,8
4789,4789,C4790,25,4,12,9,4,0,0,2,1,1,0,2,3,-10,20,35,45,2000,14
4790,4790,C4791,35,33,1,1,5,27,1,16,13,4,23,25,28,18,11.81818182,32.72727273,62.54545455,3000,8
4791,4791,C4792,22,2,8,12,2,0,0,2,0,0,2,2,2,-10.90909091,20,20,29.09090909,1000,14
4792,4792,C4793,5,4,0,1,1,0,3,2,1,1,0,2,2,14,20,35,69,3000,8
4793,4793,C4794,26,6,13,7,0,0,6,3,1,2,1,4,4,-8.076923077,20,36.66666667,48.58974359,2000,12
4794,4794,C4795,25,2,6,17,1,1,0,1,0,1,0,2,2,-10,15,40,45,2000,14
4795,4795,C4796,26,15,3,8,1,9,5,5,9,1,10,13,14,6.153846154,14,34.66666667,54.82051282,2500,10
4796,4796,C4797,38,30,4,4,5,23,2,27,1,2,9,16,20,12.63157895,12.33333333,23.33333333,48.29824561,2000,12
4797,4797,C4798,10,1,4,5,0,0,1,0,0,1,1,1,1,-11,20,60,69,3000,8
4798,4798,C4799,36,1,15,20,0,1,0,1,0,0,1,1,1,-13.33333333,10,20,16.66666667,500,14
4799,4799,C4800,35,22,0,13,17,3,2,22,0,0,19,19,20,8.857142857,18.63636364,20,47.49350649,2000,12
4800,4800,C4801,46,25,3,18,12,11,2,20,3,2,25,25,25,5.652173913,15.6,25.6,46.85217391,2000,14
4801,4801,C4802,4,0,2,2,0,0,0,0,0,0,0,0,0,-15,0,25.6,10.6,500,14
4802,4802,C4803,5,3,1,1,3,0,0,2,1,0,2,3,3,6,20,26.66666667,52.66666667,2500,10
4803,4803,C4804,8,3,0,5,0,2,1,1,1,1,2,3,3,1.25,13.33333333,40,54.58333333,2500,10
4804,4804,C4805,21,14,1,6,14,0,0,5,8,1,7,13,13,9.523809524,20,34.28571429,63.80952381,3000,8
4805,4805,C4806,27,23,0,4,5,9,9,7,1,15,1,5,20,15.55555556,16.08695652,46.95652174,78.59903382,3500,8
4806,4806,C4807,10,7,2,1,6,1,0,0,1,6,0,4,7,9,18.57142857,57.14285714,84.71428571,4000,8
4807,4807,C4808,24,22,0,2,0,11,11,3,7,12,13,16,19,17.5,15,48.18181818,80.68181818,4000,8
4808,4808,C4809,32,12,0,20,1,5,6,0,11,1,8,12,12,1.25,15.83333333,41.66666667,58.75,2500,8
4809,4809,C4810,12,1,8,3,1,0,0,0,1,0,0,1,1,-14.16666667,20,40,45.83333333,2000,14
4810,4810,C4811,27,2,15,10,1,0,1,1,0,1,0,0,0,-13.33333333,20,40,46.66666667,2000,14
4811,4811,C4812,46,22,10,14,11,9,2,19,0,3,22,22,22,2.173913043,15.90909091,25.45454545,43.53754941,2000,14
4812,4812,C4813,25,2,0,23,2,0,0,0,2,0,2,2,2,-7.6,20,40,52.4,2500,10
4813,4813,C4814,39,28,2,9,0,9,19,20,5,3,26,28,28,11.02564103,16.78571429,27.85714286,55.66849817,2500,10
4814,4814,C4815,5,1,1,3,1,0,0,1,0,0,0,0,1,-6,20,20,34,1500,14
4815,4815,C4816,10,9,0,1,0,2,7,4,1,4,1,8,9,17,17.77777778,40,74.77777778,3500,8
4816,4816,C4817,2,0,0,2,0,0,0,0,0,0,0,0,0,-10,0,40,30,1500,14
4817,4817,C4818,33,13,4,16,1,7,5,4,8,1,3,6,13,0.606060606,14.61538462,35.38461538,50.60606061,2500,12
4818,4818,C4819,32,29,2,1,16,12,1,27,2,0,17,19,23,16.5625,15.86206897,21.37931034,53.80387931,2500,10
4819,4819,C4820,26,13,0,13,6,1,6,9,4,0,3,8,12,5,19.23076923,26.15384615,50.38461538,2500,12
4820,4820,C4821,32,6,25,1,4,0,2,3,0,3,0,6,6,-12.1875,20,40,47.8125,2000,12
4821,4821,C4822,43,29,13,1,5,19,5,17,2,10,22,29,29,7.209302326,13.44827586,35.17241379,55.82999198,2500,10
4822,4822,C4823,12,11,0,1,1,3,7,3,4,4,5,10,11,17.5,17.27272727,41.81818182,76.59090909,3500,8
4823,4823,C4824,30,25,1,4,16,1,8,15,5,5,24,24,24,14.66666667,19.6,32,66.26666667,3000,8
4824,4824,C4825,46,36,1,9,19,2,15,7,9,20,2,11,34,13.26086957,19.44444444,47.22222222,79.92753623,3500,8
4825,4825,C4826,39,17,12,10,13,0,4,6,7,4,17,17,17,0,20,37.64705882,57.64705882,2500,8
4826,4826,C4827,49,14,29,6,10,2,2,8,0,6,10,14,14,-7.346938776,18.57142857,37.14285714,48.36734694,2000,12
4827,4827,C4828,40,7,0,33,2,1,4,0,5,2,1,3,6,-4.75,18.57142857,45.71428571,59.53571429,2500,8
4828,4828,C4829,40,32,3,5,25,6,1,31,0,1,5,30,30,13.25,18.125,21.25,52.625,2500,10
4829,4829,C4830,30,26,1,3,15,9,2,6,7,13,5,10,17,15.66666667,16.53846154,45.38461538,77.58974359,3500,8
4830,4830,C4831,48,44,0,4,6,4,34,0,39,5,17,33,35,17.5,19.09090909,42.27272727,78.86363636,3500,8
4831,4831,C4832,25,18,2,5,0,5,13,15,1,2,1,10,11,10.8,17.22222222,25.55555556,53.57777778,2500,10
4832,4832,C4833,43,37,2,4,21,3,13,28,7,2,32,37,37,15.34883721,19.18918919,25.94594595,60.48397234,3000,8
4833,4833,C4834,20,4,14,2,2,2,0,4,0,0,3,3,4,-11,15,20,24,1000,14
4834,4834,C4835,24,0,5,19,0,0,0,0,0,0,0,0,0,-12.08333333,0,20,7.916666667,0,14
4835,4835,C4836,40,28,2,10,27,1,0,5,19,4,9,22,28,10.5,19.64285714,39.28571429,69.42857143,3000,8
4836,4836,C4837,34,21,8,5,1,17,3,3,11,7,8,19,19,6.176470588,11.9047619,43.80952381,61.8907563,3000,8
4837,4837,C4838,32,6,23,3,6,0,0,5,1,0,4,6,6,-11.5625,20,23.33333333,31.77083333,1500,14
4838,4838,C4839,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,23.33333333,13.33333333,500,14
4839,4839,C4840,2,1,0,1,1,0,0,1,0,0,0,0,1,5,20,20,45,2000,14
4840,4840,C4841,45,33,7,5,29,4,0,15,0,18,6,10,29,10.44444444,18.78787879,41.81818182,71.05050505,3500,8
4841,4841,C4842,21,14,3,4,0,11,3,0,1,13,2,11,11,8.571428571,12.14285714,58.57142857,79.28571429,3500,8
4842,4842,C4843,35,4,9,22,1,3,0,1,2,1,0,3,4,-9.142857143,12.5,40,43.35714286,2000,14
4843,4843,C4844,44,16,0,28,1,3,12,1,5,10,0,10,15,0.909090909,18.125,51.25,70.28409091,3500,8
4844,4844,C4845,29,19,8,2,9,4,6,15,3,1,17,18,18,6.896551724,17.89473684,25.26315789,50.05444646,2500,12
4845,4845,C4846,29,11,15,3,3,1,7,6,4,1,4,10,11,-3.793103448,19.09090909,30.90909091,46.20689655,2000,14
4846,4846,C4847,44,22,16,6,1,4,17,11,9,2,8,11,16,1.363636364,18.18181818,31.81818182,51.36363636,2500,12
4847,4847,C4848,29,3,18,8,1,0,2,1,0,2,2,3,3,-13.10344828,20,46.66666667,53.56321839,2500,10
4848,4848,C4849,45,11,6,28,1,0,10,0,0,11,4,11,11,-4,20,60,76,3500,8
4849,4849,C4850,49,21,3,25,7,6,8,7,10,4,10,14,19,2.244897959,17.14285714,37.14285714,56.53061224,2500,10
4850,4850,C4851,4,0,0,4,0,0,0,0,0,0,0,0,0,-10,0,37.14285714,27.14285714,1000,14
4851,4851,C4852,46,5,18,23,4,0,1,3,0,2,5,5,5,-10.65217391,20,36,45.34782609,2000,14
4852,4852,C4853,45,35,8,2,25,4,6,0,7,28,22,33,33,11.55555556,18.85714286,56,86.41269841,4000,8
4853,4853,C4854,16,8,7,1,0,0,8,2,1,5,5,8,8,0.625,20,47.5,68.125,3000,8
4854,4854,C4855,24,8,9,7,2,5,1,5,2,1,4,7,8,-3.75,13.75,30,40,2000,14
4855,4855,C4856,3,2,0,1,0,2,0,2,0,0,1,1,2,10,10,20,40,2000,14
4856,4856,C4857,46,39,1,6,1,28,10,21,15,3,2,17,34,15.2173913,12.82051282,30.76923077,58.80713489,2500,8
4857,4857,C4858,2,1,0,1,1,0,0,1,0,0,1,1,1,5,20,20,45,2000,14
4858,4858,C4859,16,7,5,4,5,0,2,0,1,6,3,3,5,0,20,57.14285714,77.14285714,3500,8
4859,4859,C4860,19,5,1,13,3,2,0,1,0,4,1,1,4,-2.631578947,16,52,65.36842105,3000,8
4860,4860,C4861,3,2,0,1,0,2,0,2,0,0,2,2,2,10,10,20,40,2000,14
4861,4861,C4862,21,7,8,6,4,3,0,1,1,5,0,5,7,-3.80952381,15.71428571,51.42857143,63.33333333,3000,8
4862,4862,C4863,43,15,3,25,6,5,4,2,1,12,11,14,14,-0.23255814,16.66666667,53.33333333,69.76744186,3000,8
4863,4863,C4864,48,44,3,1,18,13,13,2,10,32,17,44,44,16.875,17.04545455,53.63636364,87.55681818,4000,8
4864,4864,C4865,48,31,5,12,20,9,2,3,24,4,26,28,30,8.333333333,17.09677419,40.64516129,66.07526882,3000,8
4865,4865,C4866,10,4,4,2,3,0,1,2,1,1,0,2,2,-2,20,35,53,2500,10
4866,4866,C4867,2,1,0,1,0,1,0,0,1,0,1,1,1,5,10,40,55,2500,10
4867,4867,C4868,10,8,0,2,8,0,0,4,0,4,0,6,6,14,20,40,74,3500,8
4868,4868,C4869,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,40,30,1500,14
4869,4869,C4870,28,15,5,8,13,1,1,14,0,1,12,14,15,4.285714286,19.33333333,22.66666667,46.28571429,2000,14
4870,4870,C4871,22,7,12,3,3,3,1,3,1,3,2,2,5,-5.909090909,15.71428571,40,49.80519481,2000,12
4871,4871,C4872,35,33,0,2,25,2,6,33,0,0,1,17,29,18.28571429,19.39393939,20,57.67965368,2500,8
4872,4872,C4873,22,20,1,1,12,2,6,13,4,3,11,16,19,16.81818182,19,30,65.81818182,3000,8
4873,4873,C4874,40,31,1,8,6,14,11,20,0,11,26,29,29,13,15.48387097,34.19354839,62.67741935,3000,8
4874,4874,C4875,12,5,0,7,0,3,2,0,1,4,4,5,5,2.5,14,56,72.5,3500,8
4875,4875,C4876,45,12,17,16,8,4,0,7,4,1,5,8,12,-5.777777778,16.66666667,30,40.88888889,2000,14
4876,4876,C4877,28,23,0,5,10,6,7,19,2,2,5,16,20,14.64285714,17.39130435,25.2173913,57.2515528,2500,10
4877,4877,C4878,43,17,24,2,9,3,5,16,0,1,0,17,17,-3.720930233,18.23529412,22.35294118,36.86730506,1500,14
4878,4878,C4879,4,2,1,1,2,0,0,0,0,2,1,2,2,2.5,20,60,82.5,4000,8
4879,4879,C4880,20,9,1,10,3,6,0,5,2,2,1,4,4,3,13.33333333,33.33333333,49.66666667,2000,12
4880,4880,C4881,38,31,6,1,0,24,7,0,14,17,30,31,31,12.89473684,12.25806452,50.96774194,76.12054329,3500,8
4881,4881,C4882,32,16,0,16,1,5,10,7,4,5,9,10,16,5,16.875,37.5,59.375,2500,8
4882,4882,C4883,1,0,0,1,0,0,0,0,0,0,0,0,0,-10,0,37.5,27.5,1000,14
4883,4883,C4884,21,17,1,3,5,11,1,1,5,11,10,10,13,13.80952381,13.52941176,51.76470588,79.10364146,3500,8
4884,4884,C4885,29,12,6,11,6,6,0,2,1,9,9,11,11,0.344827586,15,51.66666667,67.01149425,3000,8
4885,4885,C4886,6,2,3,1,2,0,0,1,1,0,2,2,2,-5,20,30,45,2000,14
4886,4886,C4887,9,0,0,9,0,0,0,0,0,0,0,0,0,-10,0,30,20,1000,14
4887,4887,C4888,12,10,1,1,10,0,0,7,2,1,2,7,9,14.16666667,20,28,62.16666667,3000,8
4888,4888,C4889,16,11,4,1,0,2,9,11,0,0,2,11,11,8.125,18.18181818,20,46.30681818,2000,14
4889,4889,C4890,36,31,0,5,4,25,2,17,5,9,17,28,31,15.83333333,11.93548387,34.83870968,62.60752688,3000,8
4890,4890,C4891,4,0,1,3,0,0,0,0,0,0,0,0,0,-12.5,0,34.83870968,22.33870968,1000,14
4891,4891,C4892,34,27,1,6,3,13,11,4,11,12,27,27,27,13.52941176,15.18518519,45.92592593,74.64052288,3500,8
4892,4892,C4893,4,1,2,1,0,0,1,0,1,0,0,1,1,-7.5,20,40,52.5,2500,10
4893,4893,C4894,46,22,0,24,14,0,8,3,8,11,20,21,22,4.347826087,20,47.27272727,71.62055336,3500,8
4894,4894,C4895,43,4,12,27,1,0,3,4,0,0,0,1,3,-10,20,20,30,1500,14
4895,4895,C4896,47,36,2,9,18,3,15,26,1,9,16,19,19,12.55319149,19.16666667,30.55555556,62.27541371,3000,8
4896,4896,C4897,17,7,0,10,3,0,4,3,2,2,1,3,5,2.352941176,20,37.14285714,59.49579832,2500,8
4897,4897,C4898,41,30,1,10,18,4,8,25,4,1,4,20,27,11.70731707,18.66666667,24,54.37398374,2500,10
4898,4898,C4899,19,11,2,6,2,8,1,5,3,3,5,8,11,6.315789474,12.72727273,36.36363636,55.40669856,2500,10
4899,4899,C4900,3,2,0,1,2,0,0,1,0,1,1,1,1,10,20,40,70,3500,8
4900,4900,C4901,47,3,19,25,0,0,3,2,1,0,0,2,2,-12.12765957,20,26.66666667,34.53900709,1500,14
4901,4901,C4902,3,0,2,1,0,0,0,0,0,0,0,0,0,-16.66666667,0,26.66666667,10,500,14
4902,4902,C4903,24,8,0,16,6,0,2,0,0,8,8,8,8,0,20,60,80,4000,8
4903,4903,C4904,22,14,7,1,5,3,6,6,3,5,8,12,14,5.909090909,17.85714286,38.57142857,62.33766234,3000,8
4904,4904,C4905,3,1,0,2,0,1,0,0,0,1,1,1,1,0,10,60,70,3500,8
4905,4905,C4906,12,6,4,2,2,2,2,0,3,3,3,4,6,1.666666667,16.66666667,50,68.33333333,3000,8
4906,4906,C4907,21,18,1,2,12,3,3,1,0,17,11,17,17,15.23809524,18.33333333,57.77777778,91.34920635,4500,8
4907,4907,C4908,21,19,1,1,15,4,0,9,5,5,0,0,7,16.66666667,17.89473684,35.78947368,70.35087719,3500,8
4908,4908,C4909,25,7,5,13,3,2,2,4,2,1,1,2,2,-3.6,17.14285714,31.42857143,44.97142857,2000,14
4909,4909,C4910,30,9,14,7,1,8,0,5,0,4,4,8,8,-5.666666667,11.11111111,37.77777778,43.22222222,2000,14
4910,4910,C4911,43,2,21,20,0,0,2,0,0,2,1,1,1,-13.48837209,20,60,66.51162791,3000,8
4911,4911,C4912,10,0,0,10,0,0,0,0,0,0,0,0,0,-10,0,60,50,2500,12
4912,4912,C4913,22,14,1,7,10,4,0,10,3,1,3,14,14,8.636363636,17.14285714,27.14285714,52.92207792,2500,10
4913,4913,C4914,32,8,19,5,2,2,4,8,0,0,7,8,8,-8.4375,17.5,20,29.0625,1000,14
4914,4914,C4915,20,19,0,1,6,3,10,11,3,5,8,15,19,18.5,18.42105263,33.68421053,70.60526316,3500,8
4915,4915,C4916,29,2,11,16,0,0,2,2,0,0,2,2,2,-11.72413793,20,20,28.27586207,1000,14
4916,4916,C4917,9,1,0,8,0,0,1,1,0,0,1,1,1,-6.666666667,20,20,33.33333333,1500,14
4917,4917,C4918,16,12,2,2,3,3,6,8,2,2,5,6,11,11.25,17.5,30,58.75,2500,8
4918,4918,C4919,39,12,20,7,11,1,0,2,5,5,12,12,12,-5.897435897,19.16666667,45,58.26923077,2500,8
4919,4919,C4920,24,16,2,6,3,1,12,7,1,8,6,7,13,9.166666667,19.375,41.25,69.79166667,3000,8
4920,4920,C4921,12,8,2,2,0,7,1,5,3,0,8,8,8,8.333333333,11.25,27.5,47.08333333,2000,14
4921,4921,C4922,31,17,4,10,11,3,3,1,14,2,10,15,16,5.161290323,18.23529412,41.17647059,64.57305503,3000,8
4922,4922,C4923,44,30,7,7,16,6,8,29,1,0,11,13,25,8.863636364,18,20.66666667,47.53030303,2000,12
4923,4923,C4924,24,6,9,9,5,1,0,2,1,3,1,4,5,-6.25,18.33333333,43.33333333,55.41666667,2500,10
4924,4924,C4925,27,12,14,1,6,4,2,11,0,1,4,4,4,-1.851851852,16.66666667,23.33333333,38.14814815,1500,14
4925,4925,C4926,45,36,0,9,27,9,0,27,4,5,10,20,26,14,17.5,27.77777778,59.27777778,2500,8
4926,4926,C4927,3,0,1,2,0,0,0,0,0,0,0,0,0,-13.33333333,0,27.77777778,14.44444444,500,14
4927,4927,C4928,25,0,18,7,0,0,0,0,0,0,0,0,0,-17.2,0,27.77777778,10.57777778,500,14
4928,4928,C4929,16,2,6,8,1,1,0,0,1,1,0,0,0,-10,15,50,55,2500,10
4929,4929,C4930,8,0,3,5,0,0,0,0,0,0,0,0,0,-13.75,0,50,36.25,1500,14
4930,4930,C4931,27,12,5,10,1,7,4,6,3,3,3,12,12,1.481481481,14.16666667,35,50.64814815,2500,12
4931,4931,C4932,25,20,3,2,15,5,0,7,10,3,11,13,13,12.8,17.5,36,66.3,3000,8
4932,4932,C4933,48,30,0,18,0,26,4,8,14,8,23,30,30,8.75,11.33333333,40,60.08333333,3000,8
4933,4933,C4934,30,7,15,8,7,0,0,3,0,4,1,2,5,-8,20,42.85714286,54.85714286,2500,10
4934,4934,C4935,41,6,22,13,1,1,4,4,2,0,3,5,6,-10.97560976,18.33333333,26.66666667,34.02439024,1500,14
4935,4935,C4936,49,24,12,13,23,1,0,10,4,10,22,23,23,2.244897959,19.58333333,40,61.82823129,3000,8
4936,4936,C4937,6,3,1,2,1,1,1,1,2,0,3,3,3,3.333333333,16.66666667,33.33333333,53.33333333,2500,10
4937,4937,C4938,35,9,19,7,6,1,2,4,4,1,4,6,7,-7.714285714,18.88888889,33.33333333,44.50793651,2000,14
4938,4938,C4939,17,8,3,6,7,0,1,8,0,0,7,8,8,2.352941176,20,20,42.35294118,2000,14
4939,4939,C4940,30,6,16,8,3,3,0,0,4,2,1,5,6,-9.333333333,15,46.66666667,52.33333333,2500,10
4940,4940,C4941,12,11,0,1,5,0,6,5,2,4,2,2,5,17.5,20,38.18181818,75.68181818,3500,8
4941,4941,C4942,2,0,0,2,0,0,0,0,0,0,0,0,0,-10,0,38.18181818,28.18181818,1000,14
4942,4942,C4943,5,0,2,3,0,0,0,0,0,0,0,0,0,-14,0,38.18181818,24.18181818,1000,14
4943,4943,C4944,8,1,0,7,0,0,1,0,0,1,0,0,1,-6.25,20,60,73.75,3500,8
4944,4944,C4945,31,17,13,1,10,4,3,1,10,6,16,17,17,2.258064516,17.64705882,45.88235294,65.78747628,3000,8
4945,4945,C4946,20,7,3,10,7,0,0,0,1,6,5,7,7,-1,20,57.14285714,76.14285714,3500,8
4946,4946,C4947,36,33,2,1,0,12,21,32,1,0,12,31,33,16.94444444,16.36363636,20.60606061,53.91414141,2500,10
